208.84.168.205,2019-04-12,08:58:56,河北,音乐,民谣,等廖国钺
230.81.255.174,2019-12-21,03:39:10,贵州,游戏,飞行射击,Zombie Doctor Adventure Island
38.253.131.116,2018-02-08,16:31:50,香港,购物,母婴儿童,体温计
38.253.131.116,2019-01-18,08:35:31,香港,购物,书籍课程,摄影
58.208.153.84,2018-07-28,20:25:33,北京,电影电视,恐怖,"凌晨3点（鬼三惊）阿萍雅·萨库尔·加伦苏,"
131.154.148.39,2019-01-25,13:13:35,河南,购物,书籍课程,中医养生
230.81.255.174,2019-12-30,02:03:40,贵州,购物,美妆,烫发
208.61.53.109,2018-05-21,15:22:56,台湾,游戏,休闲益智,Golden Piano - Magic 2
230.247.113.250,2018-04-17,21:11:40,贵州,游戏,扑克棋牌,纪念达拉贡
145.232.199.186,2019-07-15,19:30:59,浙江,游戏,跑酷竞速,死亡管道
38.253.131.116,2019-11-05,12:29:31,香港,电影电视,动作,"暗杀全智贤,李政宰,"
230.81.255.174,2019-06-03,15:56:49,贵州,音乐,中国特色,大悲咒印良法师
58.208.153.84,2018-06-26,11:19:48,北京,电影电视,科幻,大战外星人
38.253.131.116,2018-05-02,22:34:31,香港,音乐,民谣,自渡陈粒
230.81.255.174,2018-02-10,21:15:29,贵州,电影电视,喜剧,"失恋33天白百何,文章,张嘉译,"
58.208.153.84,2018-11-23,06:34:47,北京,购物,女装,街头
145.232.199.186,2019-04-01,11:03:24,浙江,电影电视,家庭,"第一茶庄秦岚,黄少祺,寇世勋,"
131.154.148.39,2018-07-15,04:38:52,河南,购物,书籍课程,美术
208.84.168.205,2018-09-30,00:33:30,河北,购物,零食生鲜,饮料
6.235.212.117,2019-12-06,19:46:43,山西,购物,家电数码,LED电视
208.61.53.109,2018-03-08,10:17:55,台湾,购物,男装,休闲裤
145.232.199.186,2019-04-23,22:27:01,浙江,电影电视,动作,"狂蟒之灾3克里斯托·艾伦,"
38.253.131.116,2019-01-08,02:08:01,香港,电影电视,动作,"大武当之天地密码杨幂,赵文卓,樊少皇,"
145.232.199.186,2019-04-01,04:41:42,浙江,电影电视,动画,"旅行吧！井底之蛙王雪沁,吴凡,唐泽宗,"
230.247.113.250,2018-09-09,13:33:06,贵州,游戏,角色扮演,三國春秋傳
208.84.168.205,2018-05-20,23:46:04,河北,音乐,古典,垃圾 (麦花臣版)陈辉阳
230.81.255.174,2018-06-13,13:40:28,贵州,游戏,经营策略,王国纪元
131.154.148.39,2019-04-20,02:32:02,河南,购物,乐器,琵琶
208.61.53.109,2018-03-27,11:49:27,台湾,电影电视,爱情,"极品山炮之恋爱大师别鹿,"
38.253.131.116,2019-03-13,10:53:20,香港,音乐,动漫ACG,ふたたび久石譲
208.84.168.205,2019-10-27,08:24:56,河北,游戏,休闲益智,疯狂水果城
114.134.227.90,2019-01-11,19:57:34,西藏,电影电视,恐怖,"画皮之阴阳法王郑少秋,王祖贤,洪金宝,"
6.235.212.117,2018-09-17,21:41:15,山西,购物,乐器,萨克斯
38.253.131.116,2018-10-21,21:32:01,香港,购物,乐器,葫芦丝
208.61.53.109,2018-08-10,06:55:57,台湾,购物,乐器,二手钢琴
131.154.148.39,2018-05-30,09:02:49,河南,购物,母婴儿童,婴儿床
58.208.153.84,2019-09-06,11:43:39,北京,游戏,经营策略,古代战争 Esenthel RTS
208.84.168.205,2018-09-30,10:53:38,河北,电影电视,战争,"接触陈建斌,杨童舒,韩青,"
230.81.255.174,2018-08-07,13:54:45,贵州,购物,乐器,小号
58.208.153.84,2018-03-26,00:05:28,北京,电影电视,爱情,"魔发奇缘（普通话）曼迪·摩尔,扎卡里·列维,唐娜·墨菲,"
131.154.148.39,2019-11-05,19:43:37,河南,购物,美妆,防晒
230.81.255.174,2018-01-27,03:01:43,贵州,电影电视,爱情,"无处安放田川 (演员),格伊,刘恩尚,"
131.154.148.39,2019-10-01,05:24:52,河南,购物,母婴儿童,遥控
114.134.227.90,2018-06-17,23:15:26,西藏,游戏,扑克棋牌,切！水果达人
230.247.113.250,2019-06-10,04:32:13,贵州,音乐,动漫ACG,打上花火零蛋呀
131.154.148.39,2018-09-11,00:50:34,河南,游戏,角色扮演,华夏
145.232.199.186,2019-06-15,21:43:33,浙江,音乐,民谣,Mad Dog DaysJohn Martyn
38.253.131.116,2019-02-23,11:31:23,香港,音乐,民谣,Aldargan小草德乐黑Delehei
208.61.53.109,2019-10-07,18:02:11,台湾,游戏,跑酷竞速,激光笔模拟
38.253.131.116,2019-11-23,14:56:35,香港,电影电视,科幻,"超凡战队（普通话）娜奥米·斯科特,林路迪,RJ·赛勒,"
114.134.227.90,2018-03-09,08:14:28,西藏,电影电视,喜剧,"欢乐好声音马修·麦康纳,瑞茜·威瑟斯彭,塔伦·埃格顿,"
208.84.168.205,2019-12-01,04:59:43,河北,游戏,跑酷竞速,Juego De Señales De Transito Colombia
230.81.255.174,2018-08-09,19:26:55,贵州,游戏,动作冒险,guide FOR Cadillac & Dinosaur
38.253.131.116,2019-07-07,01:01:28,香港,音乐,民谣,蓝天白云仓买
114.134.227.90,2019-02-28,08:20:09,西藏,游戏,扑克棋牌,恋爱球球
38.253.131.116,2018-01-11,04:45:19,香港,购物,美妆,倩碧
114.134.227.90,2018-03-14,00:09:19,西藏,游戏,扑克棋牌,指尖陀螺 - Fidget Spinner
208.84.168.205,2019-02-23,20:55:47,河北,音乐,动漫ACG,歳月-雲流れ-Foxtail-Grass Studio
230.247.113.250,2019-12-08,03:55:35,贵州,音乐,儿童,小燕子章中锦
230.81.255.174,2019-03-31,18:03:26,贵州,购物,男装,潮牌
208.61.53.109,2018-12-28,09:23:35,台湾,电影电视,战争,"局中局于和伟,许晴,殷桃,"
230.81.255.174,2018-09-28,20:24:24,贵州,购物,女装,bf
230.81.255.174,2018-12-27,20:50:11,贵州,购物,游戏动漫,神奇宝贝/口袋妖怪系列
145.232.199.186,2019-05-22,19:06:40,浙江,音乐,动漫ACG,恋愛サーキュレーション花澤香菜
208.84.168.205,2019-01-20,12:02:21,河北,游戏,休闲益智,最萌消消乐
131.154.148.39,2019-11-21,17:11:21,河南,购物,游戏动漫,SLG战略游戏
208.61.53.109,2018-01-12,16:07:39,台湾,购物,女装,可爱
208.84.168.205,2019-08-01,03:38:36,河北,游戏,跑酷竞速,3D模拟电梯
58.208.153.84,2018-05-18,04:11:41,北京,音乐,中国特色,怕流水年华春去渺迟小秋
208.84.168.205,2019-08-16,10:48:36,河北,音乐,儿童,门德尔松: 梦华语群星
208.61.53.109,2018-04-15,13:40:57,台湾,游戏,经营策略,笨蛋推理
6.235.212.117,2018-07-04,22:09:19,山西,游戏,动作冒险,边境之旅
6.235.212.117,2018-12-24,19:10:59,山西,音乐,动漫ACG,仕事はつらいぜ久石譲
114.134.227.90,2019-08-05,07:02:32,西藏,音乐,流行,HeartbeatsAmy Diamond
208.61.53.109,2019-01-30,04:54:01,台湾,电影电视,战争,"都挺好姚晨,倪大红,郭京飞,"
6.235.212.117,2018-10-12,13:10:24,山西,游戏,经营策略,其实我是个演员
230.81.255.174,2018-05-06,00:27:05,贵州,音乐,民谣,
6.235.212.117,2019-01-28,20:37:37,山西,电影电视,动画,英雄江格尔
230.81.255.174,2019-04-06,02:49:31,贵州,游戏,扑克棋牌,小小首富
230.81.255.174,2018-08-07,17:19:17,贵州,游戏,扑克棋牌,简单物理学
230.81.255.174,2019-09-20,04:29:37,贵州,购物,运动健身,睡袋
114.134.227.90,2018-01-19,01:23:52,西藏,游戏,经营策略,彩虹美人鱼饼干为孩子！ DIY Cookie制作
208.84.168.205,2018-12-17,01:13:22,河北,音乐,动漫ACG,ハロ/ハワユ鹿乃
6.235.212.117,2019-01-25,13:17:47,山西,音乐,民谣,FiredayMoriarty
230.81.255.174,2019-06-28,22:11:22,贵州,游戏,飞行射击,打坦克 3D
114.134.227.90,2018-04-15,18:02:20,西藏,电影电视,动作,"史密斯夫妇布拉德·皮特,安吉丽娜·朱莉,"
38.253.131.116,2019-04-15,03:02:52,香港,购物,零食生鲜,牛肉丸
230.81.255.174,2018-10-24,21:31:10,贵州,购物,书籍课程,新概念英语
230.81.255.174,2019-04-20,19:13:56,贵州,音乐,流行,一晃就老了南方群星
230.247.113.250,2018-02-13,00:09:28,贵州,购物,男装,水墨
208.61.53.109,2019-04-08,21:32:29,台湾,音乐,中国特色,爱的箴言韩红
145.232.199.186,2018-11-21,22:39:32,浙江,游戏,动作冒险,Space Wars craft. Battle of Universe
38.253.131.116,2019-11-28,22:55:54,香港,购物,家电数码,索尼
131.154.148.39,2018-09-06,18:16:57,河南,游戏,跑酷竞速,砖块消消消
230.81.255.174,2019-06-29,02:56:09,贵州,游戏,动作冒险,Raft Craft
230.247.113.250,2019-07-04,06:25:05,贵州,音乐,儿童,丢手绢儿歌
230.247.113.250,2019-05-23,15:49:16,贵州,购物,美妆,补水
6.235.212.117,2018-08-13,19:18:48,山西,电影电视,喜剧,"男人不可以穷黄宗泽,"
58.208.153.84,2018-06-03,12:13:06,北京,音乐,动漫ACG,unravelKyle Xian
230.247.113.250,2019-10-30,17:32:56,贵州,音乐,儿童,妈咪的爱王旭东
230.81.255.174,2019-08-23,07:03:40,贵州,购物,美妆,芦荟胶
38.253.131.116,2019-10-15,14:45:01,香港,购物,书籍课程,时尚美妆
208.84.168.205,2018-03-19,00:46:24,河北,音乐,流行,两个人的回忆一个人过程慧雯
6.235.212.117,2018-12-09,14:22:43,山西,游戏,扑克棋牌,猜歌之王
38.253.131.116,2018-11-29,19:59:13,香港,音乐,摇滚,不再犹豫Beyond
208.84.168.205,2019-04-05,12:18:37,河北,音乐,儿童,My Dear Life広橋真紀子
145.232.199.186,2019-03-10,01:05:52,浙江,音乐,摇滚,Mechanical SpringGatsby in a Daze
131.154.148.39,2018-02-02,23:41:25,河南,购物,乐器,节拍器
208.84.168.205,2019-08-16,13:40:06,河北,游戏,扑克棋牌,拯救泡泡鸟
58.208.153.84,2019-12-14,05:34:33,北京,音乐,嘻哈,无聊人华晨宇
114.134.227.90,2018-11-20,09:48:49,西藏,游戏,角色扮演,天庭X乱斗
208.61.53.109,2019-06-16,05:46:02,台湾,音乐,嘻哈,Let's Escape to Paradise TogetherDennis Kuo
230.247.113.250,2018-03-16,23:18:28,贵州,游戏,经营策略,小小指挥官之二战风云 Little Commander
6.235.212.117,2019-06-24,00:47:37,山西,购物,美妆,套装
38.253.131.116,2019-08-03,23:04:50,香港,电影电视,爱情,"黑色星期五贾德·帕达里克,丹妮尔·帕娜贝克,阿曼达·莱赫提,"
145.232.199.186,2019-03-23,12:39:32,浙江,电影电视,科幻,"惊奇队长（普通话）布丽·拉尔森,塞缪尔·杰克逊,陈静（嘉玛·陈）,"
6.235.212.117,2019-05-01,03:54:52,山西,电影电视,战争,"我们这一天 第二季斯特尔林·K布朗,曼迪·摩尔,米洛·文堤米利亚,"
114.134.227.90,2018-04-17,23:12:32,西藏,电影电视,战争,"接触陈建斌,杨童舒,韩青,"
131.154.148.39,2019-01-10,01:48:19,河南,购物,美妆,美白
58.208.153.84,2018-05-19,19:44:59,北京,购物,游戏动漫,仙剑奇侠传
114.134.227.90,2018-05-16,10:06:09,西藏,电影电视,动画,"禹神传之寻找神力王雪沁,吴凡,张艺文（配音）,"
114.134.227.90,2018-04-03,15:09:15,西藏,音乐,嘻哈,ParisThe Chainsmokers
208.61.53.109,2019-04-21,05:01:56,台湾,音乐,摇滚,Bohemian RhapsodyQueen
208.84.168.205,2018-09-21,18:14:59,河北,游戏,动作冒险,
58.208.153.84,2018-01-13,07:50:14,北京,游戏,扑克棋牌,糖糖餐厅
114.134.227.90,2019-06-05,21:57:56,西藏,音乐,民谣,爱是一场精神世界的逃亡黄玉芹
114.134.227.90,2019-01-03,07:39:25,西藏,音乐,中国特色,二进宫·怀抱着幼主爷把国执掌于魁智
131.154.148.39,2019-01-14,16:22:15,河南,音乐,古典,卡农(D大调竖琴版）艾美
208.84.168.205,2019-11-29,04:05:38,河北,游戏,角色扮演,弹指三国
145.232.199.186,2018-09-03,03:23:25,浙江,音乐,流行,对你说句我爱你李佳霖
58.208.153.84,2019-02-04,11:43:57,北京,购物,女装,百搭
208.61.53.109,2019-11-07,06:17:57,台湾,音乐,动漫ACG,アイロニ4円
58.208.153.84,2019-04-28,01:31:18,北京,电影电视,动画,"机器人总动员本·贝尔特,艾丽莎·奈特,"
230.81.255.174,2018-03-10,10:07:25,贵州,购物,家电数码,嵌入式电蒸箱
114.134.227.90,2018-06-27,13:17:51,西藏,音乐,儿童,Moves Like JaggerMaroon 5
145.232.199.186,2019-09-26,04:43:36,浙江,电影电视,动画,美女与野兽（普通话）（1991）
58.208.153.84,2019-03-25,07:18:03,北京,音乐,古典,"-8.6049,115.3258鲸鱼马戏团"
6.235.212.117,2018-09-05,08:05:56,山西,音乐,中国特色,春秋亭外风雨暴迟小秋
58.208.153.84,2018-06-11,04:05:31,北京,音乐,嘻哈,想把你留在这里T-T
6.235.212.117,2019-07-21,21:28:30,山西,游戏,扑克棋牌,最萌消消乐
208.84.168.205,2019-02-11,21:30:19,河北,音乐,古典,风景鲸鱼马戏团
114.134.227.90,2018-02-17,18:14:29,西藏,电影电视,家庭,经营婚姻
208.61.53.109,2018-10-02,20:22:37,台湾,音乐,流行,Fairytale EndingJackson Wells
114.134.227.90,2019-07-29,13:13:13,西藏,音乐,中国特色,把一切献给党王宏伟
230.81.255.174,2018-04-22,20:39:32,贵州,游戏,休闲益智,我爱记歌词2
145.232.199.186,2019-12-10,17:01:27,浙江,电影电视,动画,"麦兜响当当黄渤,宋丹丹,张正中,"
38.253.131.116,2019-01-05,12:14:47,香港,音乐,动漫ACG,短信版iw ix
208.84.168.205,2018-03-20,02:20:17,河北,音乐,摇滚,Blue Angels库克兰
208.61.53.109,2018-07-28,04:38:48,台湾,购物,美妆,爱丽小屋
208.61.53.109,2018-04-17,17:17:56,台湾,音乐,中国特色,寻梦·嘉庆子 尹令龚隐雷
230.81.255.174,2018-03-26,04:08:10,贵州,游戏,动作冒险,梦想城镇 (Township)
131.154.148.39,2018-11-28,14:36:07,河南,购物,运动健身,露营帐篷
230.247.113.250,2018-03-21,14:52:24,贵州,游戏,飞行射击,Epic War Revolution
58.208.153.84,2019-04-18,18:21:45,北京,音乐,中国特色,故乡的云韩红
131.154.148.39,2018-02-15,02:05:56,河南,购物,家电数码,Xiaomi/小米
208.61.53.109,2019-09-06,15:20:55,台湾,音乐,古典,"-25.6953, -54.4294鲸鱼马戏团"
208.84.168.205,2019-01-17,17:15:16,河北,音乐,古典,Tomaso Albinoni: Adagio for Strings and Organ in G minor (Arr. by Remo Giazotto)Stuttgarter Kammerorchester
58.208.153.84,2019-07-16,08:49:27,北京,购物,零食生鲜,饼干
145.232.199.186,2019-09-06,20:54:46,浙江,电影电视,动作,"四大名捕大结局邓超,刘亦菲,郑中基,"
114.134.227.90,2019-12-21,09:48:54,西藏,游戏,扑克棋牌,异次元通讯
38.253.131.116,2019-07-03,16:26:37,香港,购物,游戏动漫,女性向游戏
38.253.131.116,2019-05-27,20:38:34,香港,购物,运动健身,安德玛
38.253.131.116,2018-12-21,16:24:42,香港,购物,乐器,二胡
145.232.199.186,2019-01-03,05:15:49,浙江,电影电视,战争,五十玫瑰
6.235.212.117,2019-01-22,22:21:42,山西,购物,美妆,喷雾
208.61.53.109,2019-11-09,02:07:25,台湾,音乐,嘻哈,OrangeEmapea
6.235.212.117,2019-03-09,13:32:04,山西,音乐,动漫ACG,古城Secret Messenger
208.61.53.109,2019-10-30,19:25:42,台湾,购物,零食生鲜,冰激凌
131.154.148.39,2019-05-25,17:14:26,河南,购物,运动健身,压缩裤
131.154.148.39,2019-11-11,18:39:11,河南,购物,乐器,笛子
145.232.199.186,2019-11-17,01:24:20,浙江,购物,珠宝配饰,蜜蜡手链
208.84.168.205,2019-02-14,13:43:50,河北,电影电视,恐怖,"夜半哭声刘俐儿,刘一辰,"
230.247.113.250,2019-02-02,00:47:13,贵州,音乐,嘻哈,慢慢升空(feat. Akasia)PO8
230.247.113.250,2018-05-06,05:43:04,贵州,游戏,动作冒险,Cheat Mobile Legends Bang Bang
58.208.153.84,2019-07-04,02:19:14,北京,电影电视,恐怖,"幽灵情书冯德伦,陈文媛,曾国祥,"
38.253.131.116,2019-04-18,21:55:25,香港,音乐,中国特色,光辉照儿永向前华语群星
38.253.131.116,2018-04-30,06:13:24,香港,购物,母婴儿童,公主鞋
208.84.168.205,2018-08-12,23:43:41,河北,音乐,中国特色,消灾吉祥神咒祺云法师
145.232.199.186,2018-03-20,03:51:27,浙江,音乐,动漫ACG,心做し [New arrange]まじ娘
131.154.148.39,2019-05-28,05:21:26,河南,购物,男装,羊绒衫
230.247.113.250,2019-11-13,08:11:24,贵州,音乐,流行,I Fell In Love With The DevilAvril Lavigne
114.134.227.90,2019-05-14,07:45:38,西藏,电影电视,科幻,"机器情人2之野蛮女管家郭志桐,李文骁,陈田心,"
208.84.168.205,2018-09-14,06:11:02,河北,购物,零食生鲜,冲调饮品
145.232.199.186,2018-01-29,15:24:07,浙江,游戏,休闲益智,极品钢琴 Just Piano
145.232.199.186,2018-08-31,17:04:49,浙江,音乐,嘻哈,Night DrivingChatomato
6.235.212.117,2019-11-02,01:02:19,山西,音乐,流行,太委屈陶晶莹
38.253.131.116,2018-07-03,15:40:24,香港,购物,家电数码,honor/荣耀
230.247.113.250,2019-09-11,10:08:58,贵州,音乐,古典,Caresse sur l'océanPetits Chanteurs de Saint-Marc
230.81.255.174,2019-11-03,12:08:52,贵州,音乐,流行,WannabeUnlike Pluto
38.253.131.116,2018-02-01,12:45:11,香港,购物,女装,性感
58.208.153.84,2018-04-15,11:57:15,北京,音乐,流行,站着等你三千年马天
38.253.131.116,2018-10-07,10:27:10,香港,电影电视,喜剧,"黄飞鸿之狮魂觉醒吴逸迦,杨小米,"
58.208.153.84,2018-10-09,04:53:41,北京,购物,书籍课程,销售技巧
230.247.113.250,2018-05-25,22:59:13,贵州,电影电视,恐怖,"帕特里克瑞切尔·格里菲斯,沙妮·文森,"
230.247.113.250,2019-02-02,05:31:13,贵州,游戏,扑克棋牌,画笔迷宫
58.208.153.84,2019-04-07,16:09:20,北京,游戏,动作冒险,Guide BIMA-X Satria Heroes
208.84.168.205,2019-05-31,13:07:55,河北,游戏,动作冒险,Fire boy in the Golden Ice Temple
131.154.148.39,2018-11-09,23:57:53,河南,电影电视,恐怖,"觉醒丽贝卡·豪尔,多米尼克·威斯特,"
6.235.212.117,2018-10-04,15:17:53,山西,音乐,摇滚,不再犹豫Beyond
145.232.199.186,2019-12-04,02:08:44,浙江,音乐,古典,"Antonio Vivaldi: Concerto for Violin and Strings in C, Op.8, No.6, R.180 ""Il pia cere"" - III. AllegrMariana Sirbu"
131.154.148.39,2019-08-16,13:37:49,河南,游戏,角色扮演,英雄通缉
